Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
"A Walk in the Woods","A Walk in the Woods (2015)",2015,Action|Adventure|Biography|Comedy|Drama,"In this new comedy adventure, celebrated travel writer, Bill Bryson, instead of retiring to enjoy his loving and beautiful wife, and large and happy family, challenges himself to hike the Appalachian Trail - 2,200 miles of America's most unspoiled, spectacular and rugged countryside from Georgia to Maine. The peace and tranquility he hopes to find, though, is anything but, once he agrees to being accompanied by the only person he can find willing to join him on the trek - his long lost and former friend Katz, a down-on-his-luck serial philanderer who, after a lifetime of relying on his charm and wits to keep one step ahead of the law - sees the trip as a way to sneak out of paying some debts and sneak into one last adventure before its too late. The trouble is, the two have a completely different definition of the word, ""adventure"". Now they're about to find out that when you push yourself to the edge, the real fun begins.",https://hydramovies.com/wp-content/uploads/2018/04/A-Walk-in-the-Woods-Movie-Poster.jpg,tt1178665,6.3,104,English,suK1e_3zNHg
"Memories of the Sword","Memories of the Sword (2015)",2015,Action|Drama|History,"While the Goryo Dynasty in the medieval Korea, three warriors named Deok-ki, Poong-chun and Seol-rang have led a riot against the king and his foreign allies from Kitan, China. But Deok-ki betrays them, which results in the death of Poong-chun. But Seol-rang is able to escape with Seol-hee, Poong-chun's little daughter, and her sword. 18 years later, Seol-rang got blind but she raised and taught Seol-hee very well. Both feel that the time for revenge is right, but Deok-ki is now one of the most powerful men in the country. All of them know, that spilling blood is the only way of redemption.",https://hydramovies.com/wp-content/uploads/2018/04/Memories-of-the-Sword-Movie-Poster.jpg,tt3054798,6.4,120,English,sFvAPcl_jUg
Cracks,"Cracks (2009)",2009,Action|Drama|Thriller,"At an elite girls boarding school, the award winning diving team is considered the premier group of girls in the school. When a new girl from Spain, Fiamma, comes to the school and joins the team, the rest of the squad is jealous of her relationship with the coach and force her off the team and out of the school by bullying her. When the girl is forced to rejoin the group, they decide to let her into their social circle and begin to be as fascinated with her as their coach is. But things take a turn when the coach's fascination turns into a physical relationship between Fiamma and herself.",https://hydramovies.com/wp-content/uploads/2018/04/Cracks-Movie-Poster.jpg,tt1183665,6.7,104,English,Z6Xf1BdWbik
"15 Minutes","15 Minutes (2001)",2001,Action|Crime|Drama|Thriller,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",https://hydramovies.com/wp-content/uploads/2018/04/15-Minutes-Movie-Poster.jpg,tt0179626,6.1,120,English,dCa4c8D5THc
Horns,"Horns (2013)",2013,Action|Drama|Fantasy|Horror|Thriller,"After Iggy's long-time girlfriend is murdered and the whole town agrees he is the killer, he awakens one morning with horns and the townspeople soon confess their sins. Once knowing the sins of the people, he is facing the true killer of his beloved girlfriend.",https://hydramovies.com/wp-content/uploads/2018/04/Horns-Movie-Poster.jpg,tt1528071,6.5,120,English,B8s_1UcdoNI
"The Life of David Gale","The Life of David Gale (2003)",2003,Action|Crime|Drama|Thriller,"When anti-death-penalty activist David Gale is convicted and condemned to death for the murder of a colleague, reporter Bitsey Bloom sets out to learn the story behind Gale's crime. What she finds challenges her belief in Gale's guilt and, finally, in the justice system.",https://hydramovies.com/wp-content/uploads/2018/04/The-Life-of-David-Gale-Movie-Poster.jpg,tt0289992,7.6,130,English,BnbNu4vl2Q0
"Pawn Sacrifice","Pawn Sacrifice (2014)",2014,Action|Biography|Drama|Sport|Thriller,"During the height of the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers when he challenges the Soviet Empire.",https://hydramovies.com/wp-content/uploads/2018/04/Pawn-Sacrifice-Movie-Poster.jpg,tt1596345,7,115,English,xFHvH9FtACg
Heist,"Heist (2015)",2015,Action|Crime|Thriller,"When their attempt to rob a casino owned by the feared gangster Pope goes awry and a shootout ensues, Vaughn and Cox are forced to flee on foot and hijack city Bus 657 and take the passengers hostage.",https://hydramovies.com/wp-content/uploads/2018/04/Heist-Movie-Poster.jpg,tt3276924,6.1,93,English,BvJDL8v8lTk
"We Are Your Friends","We Are Your Friends (2015)",2015,Action|Drama|Music|Romance,"Cole is an aspiring DJ who spends his days scheming with his childhood friends and his nights working on the one track that will set the world on fire. All of this changes when he meets a charismatic but damaged older DJ named James, who takes him under his wing. Things get complicated, however, when Cole starts falling for James' much younger girlfriend, Sophie. With Cole's forbidden relationship intensifying and his friendships unraveling, he must choose between love, loyalty, and the future he is destined for.",https://hydramovies.com/wp-content/uploads/2018/04/We-Are-Your-Friends-Movie-Poster.jpg,tt3787590,6.2,96,English,gZzAeYWXFpk
"The Caller","The Caller (2011)",2011,Action|Thriller,"Troubled divorcee Mary Kee is tormented by a series of sinister phone calls from a mysterious woman. When the stranger reveals she's calling from the past, Mary tries to break off contact. But the caller doesn't like being ignored, and looks for revenge in a unique and terrifying way...",https://hydramovies.com/wp-content/uploads/2018/04/The-Caller-Movie-Poster.jpg,tt1525890,6.1,92,English,GBO-H9EZW5c
"Daft Punk Unchained","Daft Punk Unchained (2015)",2015,Action|Documentary|Music,"Documentary about the entire career of Daft Punk, from their start in early 90's with their first group called Darlin', until their grammy awards in 2014. We learn how the artists have built their music, their image and all aspects of their inspiration.",https://hydramovies.com/wp-content/uploads/2018/04/Daft-Punk-Unchained-Movie-Poster.jpg,tt3833822,7.3,85,English,3I3maTRmiYU
Spanglish,"Spanglish (2004)",2004,Action|Comedy|Drama|Romance,"John Clasky is a devoted dad whose skills as a chef have offered his family a very upscale life, including a summer home in Malibu and a breathtaking new Mexican housekeeper, named Flor. She and her daughter Cristina have recently emigrated to L.A. from Mexico and are trying to find a better life. When they move in with the Claskys for the summer, Flor has to fight for her daughter's soul as she discovers that life in a new country is perilous!",https://hydramovies.com/wp-content/uploads/2018/04/Spanglish-Movie-Poster.jpg,tt0371246,6.4,131,English,HXkSBXrdDxs
"Beasts of No Nation","Beasts of No Nation (2015)",2015,Action|Drama|War,"Follows the journey of a young boy, Agu, who is forced to join a group of soldiers in a fictional West African country. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination Depicts the mechanics of war and does not shy away from explicit, visceral detail, and paints a complex, difficult picture of Agu as a child soldier.",https://hydramovies.com/wp-content/uploads/2018/04/Beasts-of-No-Nation-Movie-Poster.jpg,tt1365050,7.8,137,English,2xb9Ty-1frw
Sightseers,"Sightseers (2012)",2012,Action|Adventure|Comedy|Crime|Horror,"Chris wants to show girlfriend Tina his world, but events soon conspire against the couple and their dream caravan holiday takes a very wrong turn.",https://hydramovies.com/wp-content/uploads/2018/04/Sightseers-Movie-Poster.jpg,tt2023690,6.5,88,English,qyg9aRqlUxM
"Mr Calzaghe","Mr Calzaghe (2015)",2015,Action|Biography|Documentary|Sport,"The story of the rise to glory of boxer Joe Calzaghe.",https://hydramovies.com/wp-content/uploads/2018/04/Mr-Calzaghe-Movie-Poster.jpg,tt3726252,8,90,English,00xVojWKUOU
"Bone Tomahawk","Bone Tomahawk (2015)",2015,Action|Adventure|Drama|Horror|Thriller,"After an outlaw unknowingly leads a band of cannibalistic Troglodytes into the peaceful western town of Bright Hope, the monsters kidnap several settlers, including the wife of a local rancher. Despite his injured leg the rancher joins a small rescue party with the sheriff, his aging deputy and a strong-willed gunslinger. What follows is a journey into hell on earth as the posse comes to realize it is up against a foe whose savagery knows no bounds. The film takes place at the turn of the century around the border of what is now Texas and New Mexico.",https://hydramovies.com/wp-content/uploads/2018/04/Bone-Tomahawk-Movie-Poster.jpg,tt2494362,7.1,132,English,0ZbwtHi-KSE
"War Room","War Room (2015)",2015,Action|Drama,"Filled with heart, humor, and wit, WAR ROOM follows Tony and Elizabeth Jordan, a couple who seemingly have it all-great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, their marriage has become a war zone and their daughter is collateral damage. With guidance from Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. As the power of prayer and Elizabeth's newly energized faith transform her life, will Tony join the fight and become the man he knows he needs to be? Together, their real enemy doesn't have a prayer.",https://hydramovies.com/wp-content/uploads/2018/04/War-Room-Movie-Poster.jpg,tt3832914,6.4,120,English,mIl-XY9t_Lw
"Mistress America","Mistress America (2015)",2015,Action|Comedy|Drama,"Tracy, a lonely college freshman in New York, is rescued from her solitude by her soon-to-be stepsister Brooke, an adventurous gal about town who entangles her in alluringly mad schemes. Mistress America is a comedy about dream-chasing, score-settling, makeshift families, and cat-stealing.",https://hydramovies.com/wp-content/uploads/2018/04/Mistress-America-Movie-Poster.jpg,tt2872462,6.7,84,English,6z8MCW16uZY
"Good Luck Charlie, It's Christmas!","Good Luck Charlie, It's Christmas! (2011)",2011,Action|Comedy|Drama|Family,"Teddy Duncan's middle-class family embarks on a plane flight from their Denver home to visit Mrs. Duncan's parents, the Blankenhoopers, in Palm Springs - all except daughter Teddy and mother Amy, for whom a cross country odyssey begins when a chance at free plane fare leads to a curtailed bus ride, a nightmarish experience in a Yugo, hitchhiking with a pair of alien abductees, and peddling through the desert on a tandem bike. All the while, the male Duncans survive a zany Christmas with Grandpa and Grandma Blankenhooper.",https://hydramovies.com/wp-content/uploads/2018/04/Good-Luck-Charlie-Its-Christmas-Movie-Poster.jpg,tt1828976,6.6,90,English,XcIEsTubRJw
